"tripes_intentados_aj","tl_intentados_aj","ro_aj","rd_aj","asistencias_aj","tapones_aj","perdidas_aj","faltas_aj","puntos_aj","posicion","all_stars","partidos_jugados","partidos_titular","jugador"
-0.41355632694167,-0.69172223664994,-0.576470752146739,-0.69634780441299,0.211715441764906,-0.403969050750959,-0.0756243439799317,0.355062856732635,-0.359553807192343,"SG",0,80,51,"Ayo Dosunmu"
-1.56350753002988,1.56178290571953,1.20841160461629,1.66882971030473,0.225066128278081,0.474735908773329,1.27043405490955,0.343782106723255,1.37779304229973,"C",1,75,75,"Bam Adebayo"
-1.64773179436423,-0.430806459816862,-0.0864952755747027,1.52415175229517,2.4754769251495,0.334312163691779,1.66203445087392,1.94690797403557,-0.727899926693045,"PG",0,42,33,"Ben Simmons"
0.289695553717709,2.24714382257074,-0.0386778190075126,-0.246113568070463,-0.55975503355196,-0.680153186672588,0.861022907245595,-0.162164557608646,1.16851692156217,"SG",0,78,17,"Bennedict Mathurin"
-1.64773179436423,-0.25425369928598,1.48250460600517,0.769130193836534,-0.59296311215523,4.09488300508157,-0.0590574640657925,1.27821503051101,-0.808348094791553,"C",0,61,14,"Bismack Biyombo"
-0.379444330532938,-0.538181028387081,0.77468368219491,0.604552553837412,0.0246837104643409,-0.383452719411966,-0.757581994046053,1.11737599876214,-0.84822818265018,"C",0,41,16,"Blake Griffin"
-0.717148077537295,-0.328814256839842,-0.838193589795659,-0.512181507053581,0.790075188083376,-0.826428783683119,1.71424820245518,0.397893761240984,-0.817583115865585,"SG",0,37,1,"Blake Wesley"
-1.64773179436423,0.249558726180816,0.680973016465297,0.245741721878931,-0.951625597946599,-0.478354713235125,0.162166998200903,-2.03838053049861,-0.293561584162759,"C",0,31,0,"Boban Marjanović"
0.2653077214425,-0.158471491034751,1.4114902728359,3.07457928787623,-0.497807085288925,-0.648704236062006,-0.0652519563221495,-0.755247563982201,0.835699780685996,"PF",0,70,22,"Bobby Portis"
1.64712082738821,-0.468605803626451,-0.84467634721273,-0.49026126178257,0.262174647010725,-0.436404580212504,-0.15892707720303,-0.881522683617734,0.666706603832184,"SG",0,54,9,"Bogdan Bogdanović"
1.02027053091219,1.55377551484923,-0.676580300891103,-0.288284589271942,-0.016873077333106,-0.932299416067075,1.17754148981024,-0.700255154516111,1.80038890030514,"PF",0,59,59,"Bojan Bogdanović"
-0.702665257641826,-0.215670420750688,0.100115714360843,1.68798240573114,-0.731451510347157,2.26415495225668,0.937602293701543,-0.94075294229917,0.037480585686086,"PF",0,70,33,"Bol Bol"
1.90269460269813,0.111133129641064,-0.708232565623994,-0.416360544497681,1.00580986576798,-0.231093532811207,0.955954416319897,0.0272914552180394,0.915316381784137,"PG",0,56,1,"Bones Hyland"
0.249230352999866,1.18931697464915,-0.489276207520168,-0.409243177123799,1.46412060375048,0.305814769280575,1.88047051865755,-0.511291878943503,1.96600220638533,"SG",0,50,50,"Bradley Beal"
-0.470128140829097,0.621726934311278,-0.664698526880041,-1.01187343170058,-0.447628930797948,-1.14625198595951,-0.582774738775522,-0.509790606182863,0.251273259214322,"SF",0,22,1,"Brandon Boston Jr."
-1.58455417076561,0.59140351633609,1.10777998644496,1.16843886859611,-0.439989848960934,0.981612077814619,-0.0302470768029121,1.19940029549127,0.430385685896233,"PF",0,56,8,"Brandon Clarke"
-0.118815018068034,1.91282811486863,-0.807163876514863,0.692052277982951,1.63492772787364,-0.328872204987143,2.3476863515588,0.109777104170446,2.16935494802548,"SF",0,45,45,"Brandon Ingram"
0.52582609095816,0.0710439510139047,0.901717772995989,0.762107538506741,-0.718144459027426,4.41657964432652,0.0181516424010521,0.416411716696838,0.861902616284745,"C",0,78,78,"Brook Lopez"
-0.097789915898677,-0.171776098749887,-0.387153066785675,-0.0427767143053445,0.603195104410126,0.252044411901259,0.262492459659742,0.291674952066665,0.118770069453527,"SF",0,80,31,"Bruce Brown"
-1.55228791166496,0.238625741881777,1.88808775507268,0.525284986450933,-0.512978366914027,2.98682182994495,-0.212864991977891,2.32488149455138,-0.651368603878512,"C",0,39,4,"Bruno Fernando"
-0.473461648259338,0.153469743794985,-0.653800705493371,-0.732915988302562,-0.430401609520126,-0.813897417819674,-0.0614608167719723,-1.18162107514196,-0.676939232153648,"SG",0,46,7,"Bryce McGowens"
0.0399132136063514,-0.629861437964628,-0.866719412080556,-1.75467706765324,-0.648502854756731,-0.695132955689002,-0.533760446159033,-0.703518701981919,-0.796003161667333,"SG",0,25,0,"Bryn Forbes"
0.961081779475409,-1.08297010053336,-0.815904032665749,-1.69537506879411,-0.950394669107206,-1.14625198595951,-1.9819967187872,-1.38348673618927,-1.50689831039267,"SF",0,10,0,"Buddy Boeheim"
2.22825737465595,-0.415948547847194,-0.441559785635582,0.400564396858084,0.135606930963086,-0.488037497245437,0.412826018146152,-0.490586951373904,0.990139504375019,"SF",0,80,73,"Buddy Hield"
1.34041507713849,0.350409789143443,-0.619709294164576,-0.188735721378609,1.51154246103703,-0.14781191665314,1.09510255278617,-0.74656329481333,1.4124079055848,"SG",0,75,75,"CJ McCollum"
0.560593645099466,0.645896671168022,-0.277988195762082,0.871352837660901,1.80524229475528,0.103796054825157,2.43236240394192,0.447708079270221,1.38859799499006,"PG",0,12,12,"Cade Cunningham"
0.310528791845607,-0.978724828596531,-0.0988614224008943,-0.960072986671221,-0.927952913262921,-0.797281038279683,-1.08575009541545,-0.620702369205312,-1.05408679861647,"SF",0,51,4,"Caleb Houstan"
-0.0807039875162579,-0.377310841856886,0.0501413398834863,0.112702405988931,-0.517755136437738,-0.232338031573713,-0.368320975813347,-0.372786892124417,-0.302802101489672,"SF",0,71,49,"Caleb Martin"
0.276751203386273,-0.0495856962398173,-0.675407407116077,-0.932959982713321,-0.532111972480765,-0.117397102833022,-0.000224909975340789,-0.333659027809305,-0.0415647866073597,"SF",0,40,20,"Cam Reddish"
-0.0269914490248702,1.44707383704782,-1.14742656230898,-0.800352341111665,-0.231191526326529,-0.80719854114196,0.412637116698989,-1.13813651905728,0.910416348785214,"SG",0,57,4,"Cam Thomas"
1.30684491146073,0.448459778511812,-0.387153066785675,0.160560139459768,-0.314923425559941,-0.447103787029126,-0.63530321171903,-0.313444394167078,0.926267647998636,"PF",0,42,41,"Cameron Johnson"
0.757252784069206,-0.323668631494726,-0.872756394677541,-0.553616019761197,2.02885589546186,-0.552834637726069,1.2566041835187,0.127814898757498,0.444499638248848,"PG",0,48,15,"Cameron Payne"
0.396766790232998,0.07780408379041,-0.536379405445482,-0.263785141135336,0.812154496755481,-0.4755370981086,0.314759720789198,-0.00110834994940297,0.140554558620648,"SG",0,74,30,"Caris LeVert"
-0.639508265763385,0.227744685890554,-1.04776252547147,-1.33890375279227,-0.203787141818994,-1.14625198595951,-0.943759972451961,-2.28937499103589,-0.848755990045425,"PG",0,7,0,"Carlik Jones"
0.889230256575061,-0.240922767264743,-0.871239399757319,-0.547714864634257,-0.304966957417489,-0.848528792855649,-0.643895468489683,-0.246854417363094,0.040916503250641,"SF",0,77,2,"Cedi Osman"
-1.49353493133513,-0.264224634364128,2.56642487200019,1.38872518877522,-0.211298438830295,2.19239580924907,0.876170351162847,1.71781327964764,-0.371161992144517,"C",0,35,2,"Charles Bassey"
-1.07506849816857,-0.00581272079959138,0.285833680439278,0.792405661895939,-0.754202166066027,0.231439286008642,-0.507720279779442,0.238173160908739,-0.253569407728475,"PF",0,66,0,"Chimezie Metu"
-0.0954911547016954,0.398950371669867,1.81054865112074,0.761518422289059,-1.16402431622994,1.24371323984933,-1.02292768764346,0.345541111618563,0.229769693614965,"PF",0,76,0,"Chris Boucher"
0.753017902383488,-0.0558057442916437,-0.710370299034349,-0.422909273396688,-0.360152640148542,-0.538290824881187,-0.225422041001342,-0.576511564832357,-0.12258025660334,"SF",0,46,12,"Chris Duarte"
0.31322049595275,0.190658383523287,-0.782016515361297,0.0904033619399071,3.53453446290286,-0.288509551121845,0.633949278129522,-0.415903534604108,0.379147446665577,"PG",0,59,59,"Chris Paul"
-0.688727740602022,-0.594508421842121,-0.254936064040364,-0.421339651783243,-0.732096303682579,-0.436364303977717,-0.842513543003766,-0.343770584623087,-0.757709258601743,"SG",0,76,6,"Christian Braun"
-1.48844511707377,-0.330363447301108,1.35758783457417,-0.607736745101658,-0.974649360413991,2.68580546388448,-1.24386896642908,2.13348382551163,-1.17375803298319,"C",0,58,19,"Christian Koloko"
0.5297567071073,1.43812595006125,0.299928753713652,2.07350359523187,-0.298582129016971,1.59773355829209,0.900971848537177,0.709161113878903,1.38420704962992,"C",0,67,17,"Christian Wood"
0.395519228381279,-0.696110658751457,0.214868007254712,0.0436531990996789,-0.348228935338426,0.0826416410535173,-0.798454323263786,-0.347612687953261,-0.951992568512592,"SF",0,27,8,"Chuma Okeke"
-1.64773179436423,-0.0472917158130294,3.56387068808873,2.77513481989968,-0.899264733687791,1.79115611592622,-0.724660871642269,-0.00220103084323861,0.341685717395901,"C",0,65,63,"Clint Capela"
0.913719050456336,-0.708479768185461,-1.04933912192468,-0.253521704406403,0.492407960338226,-0.878328522721052,-0.26175681883252,-0.556357777280479,0.0484230912905244,"SG",0,74,2,"Coby White"
-0.366133466583881,-0.529658514872732,0.374020023418546,-0.217052270112366,-0.182234665058109,-0.837930003027902,-1.3881094526316,0.463650861323982,-0.867396625283749,"SF",0,7,0,"Cody Martin"
-1.57063336284968,0.92050223601731,1.82683529748699,0.525617590070077,-0.795871573303403,-0.0333693875566477,0.161628583675333,1.95861587036114,-0.114092030499726,"C",0,15,2,"Cody Zeller"
0.114996992541294,0.508675878191797,-0.321743995481644,0.622508361580703,1.07725787790559,0.101014170518491,0.420477087316448,0.871089203447491,0.606305057667456,"PG",0,60,4,"Cole Anthony"
-0.178906787330193,-1.35022426554712,-0.9961899490327,-0.597779131043244,-0.465430329962699,-1.14625198595951,-1.9819967187872,-1.67082245968548,-1.47928881328869,"SF",0,7,0,"Cole Swider"
-0.276107766062785,1.53029233421444,-0.263803564974065,-1.20462057002477,0.532770208079064,-0.882267970952261,1.06890630455403,0.602250078267203,1.06720823315077,"PG",0,48,15,"Collin Sexton"
0.883625076893217,-0.602187870585059,-0.849443631109259,-0.644584022270842,-0.73967475832038,-0.912027342362331,-0.929286363304278,-1.36248569922386,0.049320462764284,"SF",0,74,45,"Corey Kispert"
0.165338461335856,-0.389520858217887,-0.866616577367179,-1.05465699584089,1.28732764946893,-0.845437193123531,-0.243715783663432,-0.605281764878713,-0.404819245261682,"PG",0,62,2,"Cory Joseph"
1.39311037849283,0.342777821507686,-0.787975094050091,-0.737731215187044,1.97498300110769,-0.298073339850064,1.55780519179969,-0.586141372062552,1.0667089040023,"PG",0,71,71,"D'Angelo Russell"
0.157899870140261,-0.795302379608013,-0.796788673452913,-0.864514167156448,0.621351720747999,-0.798738464334792,1.36489170849028,-1.08321944831527,-0.998678838883262,"PG",0,57,7,"Daishen Nix"
0.021908892893137,-0.281207605492099,-0.315387671137377,-0.673187754170974,0.104563119722432,0.862126600059967,-0.0477355666702348,0.246141921432816,-0.202109888259577,"PG",0,31,2,"Dalano Banton"
-0.68561498983442,-0.294203495010714,-0.327557089219873,-0.933134474974301,-0.435740752433822,-0.484930985334525,-1.1327760061238,-0.763333149938323,-0.942501987745589,"SG",0,38,0,"Dalen Terry"
-1.29137380085797,-0.551648726400962,0.820123206744276,0.2138832424156,-1.02754596461968,0.997028806659698,-0.330648789029267,0.278266784944194,-0.903183499301621,"C",0,41,1,"Damian Jones"
2.94730991939162,3.64866708441382,-0.536255780099353,-0.0033345305301235,2.27337579372665,-0.559283447708266,2.16358783004008,-0.925913853204684,3.25457561146753,"PG",1,58,58,"Damian Lillard"
0.373499673652955,-0.252175579590652,-0.58197863555739,-0.136731976019758,-0.471666127311042,-0.851548912473494,0.0994036090317362,-0.278221720801679,-0.109484056728091,"SG",0,74,5,"Damion Lee"
-1.64773179436423,0.519530049279962,1.74756290515288,0.700264318404527,-0.632173044818439,2.65921325102899,0.0854549233216406,1.22141945943821,0.0793434009466719,"C",0,78,47,"Daniel Gafford"
1.2397626182279,-1.24147315885216,-0.705409805464766,-1.09105747086312,-0.941269077649094,0.0796226073185233,0.37927283432473,0.639731366589884,-0.25598820201623,"SG",0,11,0,"Danny Green"
-0.098721706497234,-0.259265376321969,-0.944936925173735,-0.653765208367389,-0.69488341737014,-0.400942240277524,-0.78565547001225,-0.43621442804306,-0.653322181273093,"SF",0,56,5,"Danuel House Jr."
-0.0771457194659629,-0.0429504905308685,0.378539797677692,0.687568279088461,-0.187792031008638,-0.768406445371073,0.444013183756017,0.830576986120506,-0.108058019277345,"PF-C",0,57,12,"Dario Šarić"
-0.714056210484307,0.243914739923633,0.176339605912169,0.333614151042508,-0.59296311215523,1.84868229463539,-0.539792277746147,-0.908906306469058,-0.516489109520648,"C",0,43,1,"Darius Bazley"
1.56976591433335,-0.52620058655148,-0.390476358254641,0.0617851980561094,-0.989961505186978,0.711475669490856,-1.9819967187872,-1.32919016300355,-0.164440728243469,"SF",0,4,0,"Darius Days"
0.832149500055721,1.13730930239431,-0.91993711185973,-0.949221014417207,2.59608215515935,-0.947385226758182,1.72087325934588,-0.628134560577073,1.51812479510119,"PG",0,69,69,"Darius Garland"
-1.1556495526027,-0.468044325869,-0.136309175779663,-1.17772189164493,-0.358558736355384,-1.14625198595951,0.45031088502285,0.656969668458283,-0.685087981497012,"SG",0,23,0,"David Duke Jr."
0.353886056693002,-0.581281757314913,-0.19635546982375,-0.412159663689272,-0.803358027862456,-0.183168980103654,-0.333034443152039,-0.213200854110514,-0.339623904696248,"PF",0,70,4,"David Roddy"
0.014024842826727,-1.00975426264469,-0.997602524595145,-1.25630807491381,0.454082780438133,-0.506605581406726,-0.339221198235028,-0.432536213553847,-0.651358833505818,"PG",0,80,9,"Davion Mitchell"
-0.415458592740977,-0.489513928399298,-0.779104656748812,-0.555088458684478,-0.770047773687008,-0.607241923570548,-0.2516021415618,-0.190042722436101,-1.22228136351252,"SG",0,43,1,"Davon Reed"
-1.46856863901853,-0.0883884745667805,3.19510335502252,0.35301202607476,-0.572243662929624,1.87091467920768,0.508706824225804,1.9769949553116,-0.447966308877885,"C",0,48,3,"Day'Ron Sharpe"
0.512588606702027,1.96941476925402,-0.798332537265645,-0.10287484477944,1.85270787002418,-0.522586125554132,1.35494785840978,-0.100309094322859,2.29919881062329,"PG",1,73,73,"De'Aaron Fox"
0.281736784295199,0.431015567386327,-0.56314715093044,-0.0189995187367277,-0.684021917322704,-0.498553228888812,-0.31854069803189,0.865379150307953,0.677302670148141,"SF",0,67,67,"De'Andre Hunter"
0.909467255354082,-0.657524045466595,-0.254996288485998,-0.0773641439504782,0.13788548911553,0.036827023618835,-0.00700460707101148,0.50083143984868,-0.132651902133077,"SG",0,77,58,"De'Anthony Melton"
-1.64773179436423,-0.191722375599208,1.03403844079981,1.72952713877221,-0.620423929309937,1.03024392338835,0.81290228713973,0.899458685519488,-0.600241220390535,"C",0,39,8,"DeAndre Jordan"
-0.873554568379275,2.35433535805051,-0.827833243569546,0.115297170294492,1.14815246122933,-0.165996347839833,0.661427761457865,-0.157464323440985,1.95793632574757,"SF",1,74,74,"DeMar DeRozan"
0.134522643690869,-0.956734753768189,-0.579489170970608,0.300533731734982,-0.856570130885026,0.332258010768482,-1.22255837528097,0.499951826325285,-0.998899458647839,"PF",0,44,13,"Dean Wade"
-1.46274814454956,0.426361005154163,1.56715922315303,2.50940371710601,-0.484381657644469,0.633854135732017,0.589622602740555,0.705292704545503,1.26667274073831,"C",0,67,67,"Deandre Ayton"
0.462551581152778,0.000921584624099944,-0.635148111178528,0.276038328802023,1.65043316043444,-0.560462944755701,0.776172688749705,-1.56452037615479,1.26463970551179,"SG",0,74,74,"Dejounte Murray"
-0.349979266358286,-0.519315505563706,0.239714116516101,-0.463459318102789,1.18706565393136,-0.365731240660371,-0.478564082567222,-1.31239697246577,-0.53504616312647,"PG",0,50,14,"Delon Wright"
-0.0706210801131123,0.0830015391603781,-0.0963476236234038,1.56487442925796,0.322242795962264,-0.167115951997599,0.532674975502654,1.11007900065428,-0.252024226064661,"SF",0,76,40,"Deni Avdija"
-0.0641223976767801,0.916215593531972,-0.981319448000872,-0.845574249906922,1.1707712691208,-0.698041819939306,0.464129691936959,-0.138617659778275,0.24320917117215,"PG",0,66,50,"Dennis Schröder"
-0.553002040253899,-0.0151387852559295,-0.691329923770287,-0.382818173342865,1.68419238844711,0.107871167268221,0.433684978025418,0.405779978256842,-0.290793329727717,"PG",0,54,15,"Dennis Smith Jr."
-1.64773179436423,-1.35022426554712,-0.31886829249276,-2.27948210572162,-1.47787356352203,-1.14625198595951,-1.9819967187872,-2.03987121413476,-1.50931793129908,"SG",0,5,0,"Dereon Seabron"
-0.62207541618784,-0.0368353859752841,0.386468403750076,-0.623410152770668,-0.979367326600721,1.13142606750789,-1.00705344718617,-0.135594463777066,-0.558624477948172,"PF",0,64,0,"Derrick Jones Jr."
0.305573249448092,-0.915219838767301,-0.705409805464766,-0.853372543891418,0.346581688445951,-0.329002257107489,0.116909550645628,-1.48228062910381,-0.220591888073558,"PG",0,27,0,"Derrick Rose"
0.688905317565722,0.0835121581301624,-0.61595524956683,-0.303980254885263,0.921272553383332,0.961769806415122,-0.177350395102198,0.00589882654593435,0.313080616918901,"SG",0,82,70,"Derrick White"
1.49326356624415,0.660852965184193,-0.56314715093044,0.420538762065885,1.01708875310442,-0.282653643198579,1.06767265259752,0.304789780222115,1.81811680313334,"SG",0,58,58,"Desmond Bane"
0.878996135666249,2.31674772789977,-0.407480874622369,-0.0990711028413935,1.44905403175941,-0.538381525434696,1.5306285168053,0.606840909013183,2.67663034536879,"SG",0,53,53,"Devin Booker"
1.54425928600533,0.167973775715262,-1.09770524205448,0.0815112417890725,0.596601357958835,-0.26863266767408,0.131082166742224,-1.20270049486438,1.3132331028575,"SG",0,38,32,"Devin Vassell"
1.38716362439627,0.170497819747543,-0.841749721934531,-0.986944033437551,0.773210542750402,-0.511362042390978,-0.555256970308817,-1.07234033685834,-0.167930687456091,"PG",0,73,8,"Devonte' Graham"
-0.736767778255455,0.166253420427041,0.649785429491239,1.03491072207759,-0.672047478867511,1.04531011066438,-0.0120245771985781,2.35141173645475,-0.228452631575781,"C",0,38,1,"Dewayne Dedmon"
1.13360423039867,-0.103664931396747,-0.649400622610164,-0.528041618111828,0.0451885590015622,-0.700169923290556,0.0228956766278568,1.43880064119498,0.560043817350952,"SF",0,73,73,"Dillon Brooks"
-1.18449834052531,1.61570896444669,1.91536456428321,3.08315036082163,2.40695760839697,-0.133134551751486,1.79082297870103,1.264487914738,1.1496189214903,"C",1,79,79,"Domantas Sabonis"
-1.57098177565951,-0.465694505905405,1.62856889093758,-0.131464206930065,-0.604976447645824,1.43873930357227,-0.796475540585732,1.45524663859039,-0.955232770472377,"PF",0,28,0,"Dominick Barlow"
2.17254666570646,1.49029200178032,-0.429795691880181,-0.382534125941571,0.806182747800902,-0.35565597892312,1.31748891321569,-0.131533540270328,2.64244355021121,"SG",1,68,68,"Donovan Mitchell"
1.07039238805454,-0.693497261454079,0.0364972362872348,0.160584897534436,0.79044229063377,-0.899491294350963,0.55298148619445,-0.455796162042317,-0.193521107066013,"SG",0,72,36,"Donte DiVincenzo"
0.710809740772829,-0.817248684336732,0.568997047917475,-0.273327233996533,-0.601263058335947,-0.0336856599023066,-0.69618705802332,-0.161350259000492,-0.60297973888053,"PF",0,66,66,"Dorian Finney-Smith"
1.22130886445685,-0.490373702726172,-0.730843296705649,-0.741891346271033,-0.397910406452262,-0.852540183145493,-0.284760946439998,0.0927983244691245,0.392318845112129,"SF",0,64,0,"Doug McDermott"
-0.836349017046383,-0.484387568611551,-0.34349164704671,1.69447559000456,2.39563260318257,0.588853252182844,1.91717295011075,1.025419561123,-0.605847640989591,"PF",0,73,73,"Draymond Green"
-1.52481769518802,-0.0910578278545504,1.18914576476582,0.902537427141519,-0.468255485486898,2.69787400553328,-0.273260445898174,0.883851121491404,-0.512222135369106,"C",0,78,28,"Drew Eubanks"
-0.414367748391447,-1.10724490927089,-1.08889326973635,-0.288035800921903,0.320505549778402,0.223215546842609,-1.3958062540071,1.1057852687965,-1.05605399507011,"SG",0,15,1,"Dru Smith"
1.37847111166521,-0.489077886251334,-1.11482491462214,-0.985531677624528,0.646679575139485,-0.741789639339755,0.874600774026927,-1.50119479537309,0.565038318133351,"SG",0,31,3,"Duane Washington Jr."
1.60691493815394,-0.625408783840975,-0.977059913446961,-0.794344505117818,-0.494359060067121,-1.14625198595951,-0.451949313583545,0.638678257911748,-0.315481725798304,"SF",0,42,1,"Duncan Robinson"
-1.58388019990343,0.448588153140942,1.74615640870353,-0.313752232411292,-0.751673445403994,-0.224581765699739,-0.206683125502076,2.24495862444494,-0.419740270490856,"C",0,76,64,"Dwight Powell"
-0.635461325816508,-0.745308647048988,-0.345369919601508,0.175837695733559,0.483567229256716,-0.496843651880737,0.102811595763289,0.244148909524149,-1.13396513473065,"PG",0,59,11,"Dyson Daniels"
1.22509947865964,-0.994215139964497,-0.871928681724233,-0.982667670341258,-0.892328276964805,-0.254465317625949,-1.40941267162233,0.134282770032879,-0.42605291170232,"PF",0,45,1,"Dāvis Bertāns"
-0.379444330532938,0.679883827352965,-0.936219653032477,-0.948389185925147,-0.175657259400511,-0.383452719411966,0.221949785746858,0.62221854052903,0.142911295067003,"SG",0,53,12,"Edmond Sumner"
0.870923758142293,0.200365427607131,-1.08410356234201,-1.12723993438596,0.174739790424097,-0.214054387385665,0.262492459659742,-1.674962923193,0.300457024626171,"SG",0,69,58,"Eric Gordon"
-0.0653763064687252,0.399728907034204,0.58098140606238,-0.568443894519777,-0.841632821549543,-0.800182003617707,0.0177947371183045,1.82779663640269,-0.104351926200848,"SF",0,40,6,"Eugene Omoruyi"
1.26488890485575,-0.639802795677714,-1.15010981058153,-0.62975172286358,-0.338620899960232,-0.812581959932798,-0.268096830357651,0.343089360058773,-0.439671935190795,"SG",0,27,7,"Evan Fournier"
-1.09795957796925,0.707629369649523,1.11766563732071,1.62634290234757,0.0184982757277908,1.90594984872168,0.369653703435214,0.359352054024257,0.652636216481967,"PF",0,79,79,"Evan Mobley"
