"jugador","edad","posicion","all_stars","partidos_jugados","partidos_titular","tiros_anotados_aj","tiros_intentados_aj","triples_anotados_aj","tripes_intentados_aj","tiros_2_anotados_aj","tiros_2_intentados_aj","tl_anotados_aj","tl_intentados_aj","ro_aj","rd_aj","rebotes_aj","asistencias_aj","robos_aj","tapones_aj","perdidas_aj","faltas_aj","puntos_aj"
"Ben Simmons",26,"PG",0,42,33,0.402358838289389,0.70412796700643,0,0,0.402358838289389,0.691554253309887,0.0754422821792604,0.176031991751608,0.125737136965434,0.6664068259168,0.792143962882234,0.766996535489147,0.163458278055064,0.0754422821792604,0.289195415020498,0.414932551985932,0.867586245061495
"Bennedict Mathurin",20,"SG",0,78,17,0.629377838446758,1.4487565337831,0.15437569622279,0.475002142223968,0.475002142223968,0.973754391559135,0.570002570668762,0.688753106224754,0.130625589111591,0.356251606667976,0.486877195779567,0.178125803333988,0.0712503213335952,0.0237501071111984,0.225626017556385,0.249376124667583,1.98313394378507
"Bismack Biyombo",30,"C",0,61,14,0.381517878097677,0.648580392766051,0,0,0.381517878097677,0.648580392766051,0.0763035756195354,0.209834832953722,0.286138408573258,0.534125029336748,0.820263437910005,0.171683045143955,0.0572276817146515,0.267062514668374,0.152607151239071,0.362441984192793,0.820263437910005
"Blake Griffin",33,"C",0,41,16,0.291513799958786,0.621896106578743,0.116605519983514,0.310948053289371,0.194342533305857,0.310948053289371,0.0971712666529285,0.155474026644686,0.213776786636443,0.505290586595228,0.738501626562257,0.291513799958786,0.0583027599917571,0.0388685066611714,0.0971712666529285,0.349816559950543,0.796804386554014
"Blake Wesley",19,"SG",0,37,1,0.309635792077343,0.945203996867679,0.0814831031782482,0.228152688899095,0.211856068263445,0.717051307968584,0.114076344449547,0.195559447627796,0.0488898619069489,0.309635792077343,0.358525653984292,0.44000875716254,0.114076344449547,0.0162966206356496,0.293339171441693,0.293339171441693,0.814831031782482
"Boban Marjanović",34,"C",0,31,0,0.442425969085831,0.646622570202368,0,0,0.442425969085831,0.646622570202368,0.204196601116537,0.306294901674806,0.204196601116537,0.442425969085831,0.646622570202368,0.102098300558269,0.0680655337055124,0.0340327668527562,0.170163834263781,0.102098300558269,1.12308130614095
"Bobby Portis",27,"PF",0,70,22,0.722548851393257,1.45777399842499,0.177468138938695,0.469022938623693,0.545080712454562,0.988751059801299,0.177468138938695,0.228173321492607,0.27887850404652,0.938045877247386,1.21692438129391,0.190144434577173,0.0507051825539128,0.0253525912769564,0.152115547661738,0.202820730215651,1.78735768502542
"Bogdan Bogdanović",30,"SG",0,54,9,0.614895775451748,1.3624161299225,0.325533057592102,0.807804254024846,0.289362717859646,0.554611875897655,0.144681358929823,0.16879491875146,0.0482271196432744,0.313476277681283,0.373760177235376,0.33758983750292,0.0964542392865487,0.0361703397324558,0.144681358929823,0.192908478573097,1.6879491875146
"Bojan Bogdanović",33,"PF",0,59,59,0.795844017488973,1.62439395350489,0.272549321057867,0.654118370538882,0.523294696431105,0.981177555808323,0.490588777904161,0.556000614958049,0.0654118370538882,0.34886313095407,0.414274968007958,0.283451293900182,0.0654118370538882,0.0109019728423147,0.250745375373238,0.207137484003979,2.35482613393997
"Bol Bol",23,"PF",0,70,33,0.535814262515274,0.984739725703746,0.0579258662178674,0.23170346487147,0.477888396297406,0.753036260832277,0.173777598653602,0.217221998317003,0.144814665544669,0.695110394614409,0.839925060159078,0.144814665544669,0.0579258662178674,0.173777598653602,0.23170346487147,0.188259065208069,1.31781345645648
"Bones Hyland",22,"PG",0,56,1,0.637303767705448,1.58548742209648,0.326423881019864,0.870463682719637,0.310879886685585,0.715023739376845,0.233159915014188,0.279791898017026,0.0621759773371169,0.326423881019864,0.373055864022702,0.481863824362656,0.108807960339955,0.0466319830028377,0.233159915014188,0.264247903682747,1.83419133144495
"Bradley Beal",29,"SG",0,50,50,0.940732477132301,1.86032489859871,0.169120445327155,0.465081224649677,0.771612031805146,1.39524367394903,0.401661057651994,0.486221280315572,0.0845602226635777,0.327670862821363,0.412231085484941,0.570781502979149,0.0951302504965249,0.0739901948306304,0.306530807155469,0.221970584491891,2.45224645724375
"Brandon Boston Jr.",21,"SF",0,22,1,0.510803389687633,1.22148636664434,0.111044215149485,0.288714959388662,0.399759174538148,0.932771407255678,0.288714959388662,0.377550331508251,0.0666265290896913,0.222088430298971,0.310923802418559,0.199879587269074,0.0888353721195884,0,0.111044215149485,0.222088430298971,1.44357479694331
"Brandon Clarke",26,"PF",0,56,8,0.63506369400984,0.960340220210003,0,0.0154893583904839,0.63506369400984,0.944850861819518,0.27880845102871,0.371744601371614,0.247829734247743,0.604084977228872,0.851914711476615,0.201361659076291,0.0929361503429035,0.108425508733387,0.154893583904839,0.35625524298113,1.54893583904839
"Brandon Ingram",25,"SF",0,45,45,0.937117390158961,1.93670927299519,0.145773816246949,0.374846956063584,0.791343573912011,1.55144990148539,0.551858018649166,0.624744926772641,0.0520620772310534,0.520620772310534,0.572682849541587,0.603920095880219,0.0728869081234747,0.0416496617848427,0.343609709724952,0.270722801601478,2.57186661521404
"Brook Lopez",34,"C",0,78,78,0.691629215354496,1.3038911437011,0.192749125590597,0.53289464133871,0.498880089763898,0.782334686220659,0.215425493307138,0.27211641259849,0.226763677165408,0.53289464133871,0.759658318504118,0.147396390157515,0.0566909192913521,0.283454596456761,0.158734574015786,0.294792780315031,1.802771233465
"Bruce Brown",26,"SF",0,80,31,0.534377410001964,1.10437998067073,0.130625589111591,0.380001713779175,0.391876767334774,0.724378266891552,0.178125803333988,0.225626017556385,0.0950004284447937,0.391876767334774,0.486877195779567,0.403751820890373,0.130625589111591,0.0712503213335952,0.178125803333988,0.285001285334381,1.36563115889391
"Bruno Fernando",24,"C",0,39,4,0.35100192625968,0.678603724102049,0,0.023400128417312,0.35100192625968,0.655203595684736,0.210601155755808,0.304201669425056,0.327601797842368,0.491402696763552,0.819004494605921,0.187201027338496,0.046800256834624,0.210601155755808,0.140400770503872,0.444602439928928,0.912605008275169
"Bryce McGowens",20,"SG",0,46,7,0.287897678073803,0.745146931485136,0.101610945202519,0.287897678073803,0.203221890405037,0.457249253411334,0.22015704793879,0.287897678073803,0.0677406301350124,0.27096252054005,0.338703150675062,0.203221890405037,0.0508054726012593,0.0169351575337531,0.152416417803778,0.169351575337531,0.897563349288914
"Bryn Forbes",29,"SG",0,25,0,0.275841739267706,0.758564782986191,0.137920869633853,0.413762608901559,0.137920869633853,0.344802174084632,0.137920869633853,0.137920869633853,0.0459736232112843,0.0919472464225686,0.137920869633853,0.160907681239495,0.0689604348169265,0.0229868116056422,0.114934058028211,0.206881304450779,0.827525217803118
"Buddy Boeheim",23,"SF",0,10,0,0.127921394055225,0.690775527898214,0.10233711524418,0.639606970276124,0.025584278811045,0.0511685576220899,0.0511685576220899,0.0511685576220899,0.0511685576220899,0.10233711524418,0.15350567286627,0.10233711524418,0.0511685576220899,0,0,0.15350567286627,0.409348460976719
"Buddy Hield",30,"SF",0,80,73,0.659607800855432,1.45337312052892,0.402472556454162,0.950282424961215,0.25713524440127,0.503090695567702,0.145337312052892,0.178876691757405,0.0894383458787026,0.469551315863189,0.558989661741891,0.313034210575459,0.134157518818054,0.0335393797045135,0.190056484992243,0.223595864696757,1.87820526345276
"CJ McCollum",31,"SG",0,75,75,0.793659444246807,1.82134667333562,0.284903390242443,0.732608717766283,0.508756054004363,1.08873795556934,0.244202905922094,0.325603874562793,0.0712258475606109,0.366304358883142,0.44770532752384,0.579981901564974,0.0915760897207854,0.0508756054004363,0.244202905922094,0.203502421601745,2.12660030573824
"Cade Cunningham",21,"PG",0,12,12,0.828052064941164,1.98520174543587,0.148624729604824,0.541418657846146,0.66881128322171,1.44378308758972,0.318481563438909,0.382177876126691,0.106160521146303,0.552034709960776,0.658195231107079,0.636963126877819,0.0849284169170425,0.0636963126877819,0.3503297197828,0.297249459209649,2.11259437081143
"Caleb Houstan",20,"SF",0,51,4,0.231164006824386,0.640146480436761,0.16003662010919,0.480109860327571,0.0711273867151957,0.16003662010919,0.0533455400363968,0.0711273867151957,0.124472926751592,0.231164006824386,0.337855086897179,0.106691080072794,0.0355636933575978,0.0177818466787989,0.0711273867151957,0.213382160145587,0.675710173794359
"Caleb Martin",27,"SF",0,71,49,0.419117125087207,0.896444961992082,0.139705708362402,0.384190697996606,0.279411416724805,0.512254263995475,0.151347850725936,0.186274277816536,0.139705708362402,0.419117125087207,0.558822833449609,0.186274277816536,0.116421423635335,0.0465685694541341,0.128063565998869,0.232842847270671,1.11764566689922
"Cam Reddish",23,"SF",0,40,20,0.458722206522036,1.02229520310625,0.144169836335497,0.471828555279809,0.314552370186539,0.550466647826444,0.209701580124359,0.249020626397677,0.0655317437888623,0.235914277639904,0.288339672670994,0.183488882608815,0.131063487577725,0.0524253950310899,0.15727618509327,0.235914277639904,1.27131582950393
"Cam Thomas",21,"SG",0,57,4,0.604677479346649,1.38211995279234,0.155488494689138,0.397359486427798,0.449188984657511,0.984760466364543,0.449188984657511,0.535571481707032,0.0172764994099043,0.259147491148564,0.293700489968372,0.24187099173866,0.069105997639617,0.0172764994099043,0.190041493508947,0.172764994099043,1.83130893744985
"Cameron Johnson",26,"PF",0,42,41,0.629377838446758,1.34188105178271,0.29687633888998,0.724378266891552,0.344376553112377,0.617502784891159,0.285001285334381,0.344376553112377,0.0950004284447937,0.427501928001571,0.522502356446365,0.225626017556385,0.14250064266719,0.0356251606667976,0.106875482000393,0.237501071111984,1.84063330111788
"Cameron Payne",28,"PG",0,48,15,0.589633891512083,1.42116886672143,0.211663448235107,0.589633891512083,0.377970443276976,0.846653792940426,0.15118817731079,0.196544630504028,0.0453564531932371,0.302376354621581,0.332613990083739,0.680346797898557,0.105831724117553,0.0302376354621581,0.257019901428344,0.272138719159423,1.55723822630114
"Caris LeVert",28,"SG",0,74,30,0.489860854559814,1.13921128967399,0.193665919244578,0.501252967456554,0.296194935315236,0.637958322217432,0.205058032141317,0.273410709521757,0.079744790277179,0.353155499798936,0.432900290076115,0.444292402972854,0.113921128967399,0.0341763386902196,0.182273806347838,0.262018596625017,1.37844566050552
"Carlik Jones",25,"PG",0,7,0,0.247187764950325,0.576771451550758,0.109861228866811,0.247187764950325,0.109861228866811,0.357048993817136,0.192257150516919,0.30211837938373,0.0274653072167027,0.164791843300216,0.192257150516919,0.247187764950325,0.0823959216501082,0,0.0823959216501082,0.0823959216501082,0.79649390928438
"Cedi Osman",27,"SF",0,77,2,0.470285891815635,1.04676537210577,0.22755768958821,0.621991018207775,0.242728202227425,0.424774353897993,0.15170512639214,0.212387176948996,0.0455115379176421,0.303410252784281,0.348921790701923,0.22755768958821,0.0758525631960702,0.015170512639214,0.106193588474498,0.242728202227425,1.31983459961162
"Charles Bassey",22,"C",0,35,2,0.47255862481469,0.737191454710916,0.0189023449925876,0.0378046899851752,0.453656279822102,0.680484419733153,0.113414069955526,0.207925794918464,0.396949244844339,0.642679729747978,1.03962897459232,0.245730484903639,0.094511724962938,0.170121104933288,0.226828139911051,0.396949244844339,1.07743366457749
"Chimezie Metu",25,"PF",0,66,0,0.46800256834624,0.772204237771297,0.023400128417312,0.140400770503872,0.421202311511616,0.631803467267425,0.187201027338496,0.257401412590432,0.163800898921184,0.538202953598176,0.70200385251936,0.140400770503872,0.070200385251936,0.070200385251936,0.11700064208656,0.280801541007744,1.14660629244829
"Chris Boucher",30,"PF",0,76,0,0.517568814412982,1.0655828532032,0.121780897508937,0.380565304715428,0.395787916904045,0.68501754848777,0.258784407206491,0.334897468149577,0.319674855960959,0.532791426601599,0.837243670373941,0.0608904487544685,0.0913356731317027,0.121780897508937,0.0761130609430856,0.289229631583725,1.43092554573001
"Chris Duarte",25,"SF",0,46,12,0.418212676543066,1.11523380411484,0.185872300685807,0.588595618838389,0.232340375857259,0.542127543666937,0.201361659076291,0.247829734247743,0.0619574335619356,0.325276526200162,0.387233959762098,0.216851017466775,0.0774467919524195,0.0309787167809678,0.139404225514355,0.216851017466775,1.22365931284823
"Chris Paul",37,"PG",0,59,59,0.546329306479138,1.23470423264285,0.185751964202907,0.480769789701641,0.360577342276231,0.75393444294121,0.251311480980403,0.295017825498734,0.0546329306479138,0.415210272924145,0.469843203572058,0.972466165532865,0.163898791943741,0.043706344518331,0.207605136462072,0.229458308721238,1.518795472012
"Christian Braun",21,"SG",0,76,6,0.343637724111124,0.687275448222247,0.0723447840233944,0.235120548076032,0.253206744081881,0.452154900146215,0.0904309800292431,0.144689568046789,0.108517176035092,0.325551528105275,0.434068704140367,0.144689568046789,0.0904309800292431,0.0361723920116972,0.0904309800292431,0.235120548076032,0.850051212274885
"Christian Koloko",22,"C",0,58,19,0.234315407023484,0.507683381884216,0,0.0390525678372474,0.234315407023484,0.468630814046969,0.117157703511742,0.195262839186237,0.273367974860732,0.292894258779355,0.566262233640087,0.0976314195931185,0.0781051356744948,0.195262839186237,0.0585788517558711,0.429578246209721,0.605314801477334
"Christian Wood",27,"C",0,67,17,0.749943825906795,1.46175491490307,0.20337459685608,0.53385831674721,0.546569229050715,0.927896598155864,0.40674919371216,0.53385831674721,0.165241859945565,0.7626547382103,0.927896598155864,0.22879642146309,0.05084364921402,0.139820035338555,0.22879642146309,0.317772807587625,2.11001144238183
"Chuma Okeke",24,"SF",0,27,8,0.250473550367263,0.704456860407928,0.15654596897954,0.500947100734527,0.0939275813877237,0.203509759673401,0.0939275813877237,0.125236775183632,0.15654596897954,0.407019519346803,0.563565488326342,0.219164356571355,0.109582178285678,0.0626183875918158,0.0939275813877237,0.234818953469309,0.735766054203836
"Clint Capela",28,"C",0,65,63,0.673541547846044,1.02278531339584,0,0,0.673541547846044,1.02278531339584,0.149675899521343,0.249459832535572,0.498919665071143,0.88558240550128,1.37202907894564,0.112256924641007,0.0873109413874501,0.149675899521343,0.0997839330142287,0.26193282416235,1.49675899521343
"Coby White",22,"SG",0,74,2,0.491474328046024,1.09216517343561,0.232085099355067,0.627994974725475,0.245737164023012,0.464170198710134,0.109216517343561,0.122868582011506,0.0273041293358902,0.354953681366573,0.395909875370408,0.382257810702463,0.0955644526756158,0.0136520646679451,0.136520646679451,0.218433034687122,1.32425027279068
"Cody Martin",27,"SF",0,7,0,0.314211498959689,0.801239322347207,0.0628422997919378,0.314211498959689,0.251369199167751,0.487027823387518,0.0942634496879067,0.157105749479844,0.172816324427829,0.361343223803642,0.534159548231471,0.251369199167751,0.0942634496879067,0.0157105749479845,0.0471317248439534,0.298500924011705,0.785528747399223
"Cody Zeller",30,"C",0,15,2,0.47255862481469,0.737191454710916,0,0.0189023449925876,0.47255862481469,0.718289109718328,0.302437519881401,0.434753934829515,0.321339864873989,0.491460969807277,0.812800834681266,0.132316414948113,0.0378046899851752,0.0567070349777628,0.170121104933288,0.415851589836927,1.22865242451819
"Cole Anthony",22,"PG",0,60,4,0.58470196596123,1.29651305495751,0.165241859945565,0.43217101831917,0.43217101831917,0.851631124334835,0.317772807587625,0.35590554449814,0.10168729842804,0.5084364921402,0.61012379056824,0.495725579836695,0.07626547382103,0.063554561517525,0.190663684552575,0.33048371989113,1.65241859945565
"Cole Swider",23,"SF",0,7,0,0.130950604176489,0.425589463573589,0.130950604176489,0.360114161485345,0,0.0327376510441223,0,0,0.0327376510441223,0.2946388593971,0.327376510441223,0.196425906264734,0,0,0,0.130950604176489,0.425589463573589
"Collin Sexton",24,"PG",0,48,15,0.659115156360094,1.31823031272019,0.134513297216346,0.336283243040864,0.524601859143748,0.968495739957689,0.457345210535575,0.551504518587017,0.107610637773077,0.188318616102884,0.295929253875961,0.390088561927402,0.0807079783298074,0.0134513297216346,0.242123934989422,0.309380583597595,1.92354015019374
"Corey Kispert",23,"SF",0,74,45,0.465462590547342,0.942860119313847,0.262568640821578,0.620616787396456,0.202893949725765,0.322243331917391,0.119349382191626,0.143219258629951,0.0477397528766505,0.286438517259903,0.334178270136553,0.143219258629951,0.0477397528766505,0.0119349382191626,0.0835445675341383,0.155154196849114,1.32477814232705
"Cory Joseph",31,"PG",0,62,2,0.367873089297851,0.873698587082397,0.168608499261515,0.444513316234904,0.199264590036336,0.429185270847493,0.137952408486694,0.183936544648926,0.0459841361622314,0.214592635423747,0.260576771585978,0.536481588559366,0.0766402269370523,0.0153280453874105,0.137952408486694,0.214592635423747,1.05763513173132
"D'Angelo Russell",26,"PG",0,71,71,0.680699577373398,1.44783719631802,0.291728390302885,0.745528108551817,0.37816643187411,0.702309087766204,0.270118879910079,0.324142655892094,0.0540237759820157,0.270118879910079,0.324142655892094,0.669894822176995,0.108047551964031,0.0432190207856126,0.280923635106482,0.216095103928063,1.92324642495976
"Daishen Nix",20,"PG",0,57,7,0.247906167604919,0.743718502814757,0.123953083802459,0.442689585008784,0.123953083802459,0.301028917805973,0.0708303336014054,0.106245500402108,0.0531227502010541,0.247906167604919,0.301028917805973,0.407274418208081,0.0885379170017568,0.0177075834003514,0.26561375100527,0.177075834003514,0.708303336014054
"Dalano Banton",23,"PG",0,31,2,0.460517018598809,1.07453971006389,0.127921394055225,0.409348460976719,0.332595624543584,0.639606970276124,0.127921394055225,0.20467423048836,0.10233711524418,0.281427066921494,0.383764182165674,0.307011345732539,0.10233711524418,0.10233711524418,0.15350567286627,0.281427066921494,1.17687682530807
"Dalen Terry",20,"SG",0,38,0,0.269581378433197,0.640255773778843,0.0673953446082993,0.235883706129047,0.235883706129047,0.404372067649796,0.134790689216599,0.202186033824898,0.101093016912449,0.235883706129047,0.336976723041496,0.202186033824898,0.101093016912449,0.0336976723041496,0.0673953446082993,0.202186033824898,0.741348790691292
"Damian Jones",27,"C",0,41,1,0.28394878087454,0.458686492181949,0.0436844278268523,0.0873688556537046,0.240264353047688,0.371317636528244,0.109211069567131,0.152895497393983,0.218422139134261,0.436844278268523,0.655266417402784,0.0873688556537046,0.0436844278268523,0.109211069567131,0.131053283480557,0.28394878087454,0.764477486969915
"Damian Lillard",32,"PG",1,58,58,0.957089144237956,2.06372346726309,0.418726500604106,1.12657368019676,0.53836264363385,0.937149787066332,0.877331715551459,0.957089144237956,0.0797574286864963,0.398787143432482,0.478544572118978,0.727786536764279,0.0897271072723084,0.0299090357574361,0.328999393331797,0.189423893130429,3.21023650463148
"Damion Lee",30,"SG",0,74,5,0.40544879850368,0.916013952174981,0.225249332502045,0.495548531504498,0.180199466001636,0.420465420670483,0.195216088168439,0.210232710335242,0.0750831108340149,0.375415554170074,0.450498665004089,0.195216088168439,0.0600664886672119,0.015016622166803,0.165182843834833,0.240265954668848,1.23136301767784
"Daniel Gafford",24,"C",0,78,47,0.55189151768706,0.760715335190272,0,0,0.55189151768706,0.760715335190272,0.238655791432242,0.357983687148363,0.313235726254818,0.52205954375803,0.835295270012848,0.164075856609667,0.0596639478580606,0.193907830538697,0.164075856609667,0.357983687148363,1.34243882680636
"Danny Green",35,"SG",0,11,0,0.416430349671101,0.936968286759978,0.312322762253326,0.707931594440872,0.104107587417775,0.229036692319106,0.0208215174835551,0.0208215174835551,0.0624645524506652,0.208215174835551,0.270679727286216,0.104107587417775,0.104107587417775,0.0624645524506652,0.187393657351996,0.312322762253326,1.14518346159553
"Danuel House Jr.",29,"SF",0,56,5,0.32280727541759,0.664603214095038,0.132920642819008,0.379773265197164,0.189886632598582,0.303818612157732,0.151909306078866,0.20887529585844,0.0379773265197164,0.284829948897873,0.32280727541759,0.151909306078866,0.0569659897795747,0.0379773265197164,0.0949433162992911,0.227863959118299,0.911455836473195
"Dario Šarić",28,"PF-C",0,57,12,0.423569392652903,0.943404556363284,0.154025233691965,0.385063084229912,0.269544158960938,0.539088317921877,0.211784696326452,0.250291004749443,0.17327838790346,0.519835163710381,0.693113551613841,0.250291004749443,0.0770126168459824,0.0192531542114956,0.192531542114956,0.327303621595425,1.23220186953572
"Darius Bazley",22,"C",0,43,1,0.362441984192793,0.820263437910005,0.0953794695244192,0.228910726858606,0.286138408573258,0.572276817146515,0.171683045143955,0.305214302478142,0.152607151239071,0.457821453717212,0.610428604956283,0.171683045143955,0.0953794695244192,0.152607151239071,0.114455363429303,0.190758939048838,0.99194648305396
"Darius Days",23,"SF",0,4,0,0.410196294063595,0.94660683245445,0.25242848865452,0.788839027045375,0.157767805409075,0.157767805409075,0.157767805409075,0.157767805409075,0.094660683245445,0.410196294063595,0.473303416227225,0.094660683245445,0,0.094660683245445,0,0.157767805409075,1.19903532110897
"Darius Garland",23,"PG",0,69,69,0.770128821985132,1.66185693165213,0.243198575363726,0.607996438409315,0.516796972647918,1.05386049324281,0.405330958939543,0.476263876753963,0.0405330958939543,0.233065301390237,0.273598397284192,0.790395369932109,0.121599287681863,0.0101332739734886,0.293864945231169,0.21279875344326,2.18878717827353
"David Duke Jr.",23,"SG",0,23,0,0.386062673007693,0.820383180141347,0,0.120644585314904,0.361933755944712,0.699738594826443,0.120644585314904,0.168902419440866,0.120644585314904,0.193031336503846,0.31367592181875,0.217160253566827,0.0965156682519232,0,0.193031336503846,0.31367592181875,0.892769931330289
"David Roddy",21,"PF",0,70,4,0.425307852546264,0.981479659722147,0.147221948958322,0.490739829861073,0.261727909259239,0.490739829861073,0.0981479659722147,0.147221948958322,0.114505960300917,0.327159886574049,0.458023841203669,0.13086395462962,0.0654319773148098,0.0490739829861073,0.13086395462962,0.245369914930537,1.09598562002306
"Davion Mitchell",24,"PG",0,80,9,0.374822274619942,0.814831031782482,0.130372965085197,0.407415515891241,0.244449309534745,0.407415515891241,0.0488898619069489,0.0651864825425986,0.0325932412712993,0.179262826992146,0.211856068263445,0.374822274619942,0.0977797238138978,0.0325932412712993,0.130372965085197,0.228152688899095,0.912610755596379
"Davon Reed",27,"SG",0,43,1,0.192257150516919,0.549306144334055,0.109861228866811,0.30211837938373,0.0823959216501082,0.247187764950325,0.109861228866811,0.164791843300216,0.0549306144334055,0.30211837938373,0.384514301033838,0.137326536083514,0.0823959216501082,0.0274653072167027,0.137326536083514,0.247187764950325,0.576771451550758
"Day'Ron Sharpe",21,"C",0,48,3,0.417294297755277,0.790662879957367,0.0219628577765935,0.0439257155531871,0.395331439978684,0.724774306627586,0.153740004436155,0.241591435542529,0.461220013308464,0.461220013308464,0.922440026616928,0.175702862212748,0.0658885733297806,0.153740004436155,0.197665719989342,0.417294297755277,1.0322543154999
"De'Aaron Fox",25,"PG",1,73,73,0.985147486488862,1.92792303807498,0.169487739610987,0.529649186284334,0.815659746877875,1.39827385179064,0.497870235107274,0.635579023541201,0.0529649186284334,0.381347414124721,0.444905316478841,0.646172007266888,0.116522820982554,0.0317789511770601,0.264824593142167,0.25423160941648,2.64824593142167
"De'Andre Hunter",25,"SF",0,67,67,0.627067443029914,1.35314553495929,0.165017748165767,0.473050878075198,0.462049694864147,0.88009465688409,0.286030763487329,0.341036679542585,0.0770082824773579,0.396042595597841,0.462049694864147,0.154016564954716,0.0550059160552556,0.0330035496331534,0.132014198532614,0.330035496331534,1.69418221450187
"De'Anthony Melton",24,"SG",0,77,58,0.434044076789469,1.02482629241958,0.241135598216372,0.626952555362567,0.192908478573097,0.385816957146195,0.108511019197367,0.132624579019004,0.108511019197367,0.385816957146195,0.494327976343562,0.313476277681283,0.192908478573097,0.060283899554093,0.156738138840642,0.301419497770465,1.21773477099268
"DeAndre Jordan",34,"C",0,39,8,0.425130270743433,0.536033819633024,0,0,0.406646345928501,0.536033819633024,0.110903548889591,0.221807097779183,0.240291022594114,0.702389142967411,0.961164090376457,0.166355323334387,0.0554517744447956,0.110903548889591,0.221807097779183,0.332710646668774,0.942680165561525
"DeMar DeRozan",33,"SF",1,74,74,0.889092485507845,1.75820536459978,0.0599388192477199,0.189806260951113,0.829153666260125,1.56839910364867,0.619367798893106,0.709276027764685,0.0499490160397666,0.419571734734039,0.459530947565853,0.509479963605619,0.109887835287486,0.0499490160397666,0.20978586736702,0.249745080198833,2.44750178594856
"Dean Wade",26,"PF",0,44,13,0.256147882936756,0.602700901027661,0.150675225256915,0.436958153245054,0.0904051351541491,0.165742747782607,0.0452025675770746,0.0753376126284576,0.0753376126284576,0.452025675770746,0.512295765873512,0.120540180205532,0.0904051351541491,0.0753376126284576,0.0602700901027661,0.30135045051383,0.708173558707502
"Deandre Ayton",24,"C",0,67,67,0.884378340945093,1.4966402692917,0.0113381838582704,0.0453527354330817,0.873040157086822,1.46262571771688,0.26077822874022,0.340145515748113,0.294792780315031,0.839025605512011,1.13381838582704,0.192749125590597,0.0680291031496225,0.0907054708661634,0.204087309448868,0.317469148031572,2.04087309448868
"Dejounte Murray",26,"SG",0,74,74,0.82582051776621,1.77103677304079,0.179093606262552,0.517381529202927,0.646726911503658,1.25365524383786,0.208942540639643,0.258690764601463,0.0696475135465478,0.447734015656379,0.527331173995291,0.606928332334202,0.14924467188546,0.0298489343770919,0.218892185432007,0.139295027093096,2.03967718243461
"Delon Wright",30,"PG",0,50,14,0.371200724888056,0.768915787268117,0.106057349968016,0.318172049904048,0.251886206174038,0.450743737364068,0.13257168746002,0.159086024952024,0.159086024952024,0.318172049904048,0.477258074856072,0.517029581094078,0.238629037428036,0.039771506238006,0.119314518714018,0.159086024952024,0.981030487204149
"Deni Avdija",22,"SF",0,76,40,0.411608723683693,0.947947363635173,0.112256924641007,0.386662740430136,0.299351799042686,0.573757614831815,0.199567866028457,0.274405815789129,0.124729916267786,0.673541547846044,0.79827146411383,0.3492437655498,0.112256924641007,0.0498919665071144,0.199567866028457,0.3492437655498,1.14751522966363
"Dennis Schröder",29,"PG",0,66,50,0.468191098294328,1.11909091787425,0.125612245883844,0.388256032731882,0.342578852410484,0.730834885142366,0.376836737651532,0.43393321305328,0.0342578852410484,0.251224491767688,0.285482377008737,0.513868278615726,0.0913543606427957,0.0228385901606989,0.194128016365941,0.251224491767688,1.43883118012403
"Dennis Smith Jr.",25,"PG",0,54,15,0.434546930831949,1.07358653499658,0.0511231683331705,0.268396633749145,0.383423762498779,0.805189901247435,0.178931089166097,0.255615841665852,0.0639039604164631,0.332300594165608,0.396204554582071,0.613478019998046,0.178931089166097,0.0639039604164631,0.191711881249389,0.29395821791573,1.12470970332975
"Dereon Seabron",22,"SG",0,5,0,0.203962571937019,0.509906429842548,0,0,0.203962571937019,0.509906429842548,0,0,0.10198128596851,0,0.10198128596851,0,0,0,0,0.10198128596851,0.407925143874039
"Derrick Jones Jr.",25,"PF",0,64,0,0.348177882998856,0.696355765997711,0.0773728628886346,0.251461804388062,0.270805020110221,0.444893961609649,0.193432157221586,0.251461804388062,0.174088941499428,0.29014823583238,0.464237177331807,0.0967160786107932,0.0967160786107932,0.116059294332952,0.0773728628886346,0.251461804388062,0.967160786107932
"Derrick Rose",34,"PG",0,27,0,0.478894902121767,1.22846953152975,0.145750622384885,0.478894902121767,0.333144279736881,0.749574629407983,0.0832860699342203,0.0832860699342203,0.0624645524506652,0.249858209802661,0.312322762253326,0.353965797220436,0.0624645524506652,0.0416430349671101,0.166572139868441,0.145750622384885,1.16600497907908
"Derrick White",28,"SG",0,82,70,0.513202343423993,1.09801431616296,0.214828887944927,0.572877034519806,0.298373455479066,0.537072219862318,0.238698764383252,0.27450357904074,0.0716096293149757,0.346113208355716,0.429657775889854,0.465462590547342,0.0835445675341383,0.107414443972464,0.143219258629951,0.262568640821578,1.47993233917616
"Desmond Bane",24,"SG",0,58,58,0.858092290461988,1.78219168019028,0.319034313120483,0.770082824773579,0.539057977341505,1.0121088554167,0.341036679542585,0.38504141238679,0.0770082824773579,0.473050878075198,0.550059160552556,0.48405206128625,0.110011832110511,0.0440047328442045,0.242026030643125,0.286030763487329,2.36525439037599
